id,title,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genres,genre_count,in_collection,adult,status
180863,T2 Trainspotting,2017-01-27,2017,18000000,41681746,117,4.1864,6.941,3342,en,"Drama, Comedy, Crime",3,True,False,Released
181283,Child 44,2015-03-15,2015,50000000,12951093,137,4.7236,6.282,1804,en,"Crime, Thriller",2,False,False,Released
181533,Night at the Museum: Secret of the Tomb,2014-12-17,2014,127000000,363204635,98,8.7482,6.222,6196,en,"Adventure, Comedy, Fantasy, Family",4,True,False,Released
181808,Star Wars: The Last Jedi,2017-12-13,2017,300000000,1332698830,152,32.026,6.8,16244,en,"Adventure, Action, Science Fiction",3,True,False,Released
181812,Star Wars: The Rise of Skywalker,2019-12-18,2019,489900000,1074144248,142,13.0944,6.3,10758,en,"Adventure, Action, Science Fiction",3,True,False,Released
182219,Serial Teachers,2013-04-17,2013,12000000,32867967,88,0.0734,5.435,1251,fr,Comedy,1,True,False,Released
182560,Dark Places,2015-04-08,2015,20000000,5090852,113,3.4038,5.937,1361,en,"Thriller, Mystery, Drama, Crime",4,False,False,Released
182954,Naayak,2013-01-09,2013,5393500,8552550,160,0.7307,4.896,24,te,"Action, Drama",2,False,False,Released
183026,Rigodon,2012-11-21,2012,22361,31307,85,1.0466,5.7,16,tl,"Thriller, Drama, Mystery",3,False,False,Released
184098,Think Like a Man Too,2014-06-20,2014,24000000,70181428,105,2.9098,6.415,590,en,"Comedy, Romance",2,True,False,Released
184155,Legend No. 17,2013-04-17,2013,7720000,29523237,134,0.7025,6.7,144,ru,Drama,1,False,False,Released
184219,Pee Mak,2013-03-28,2013,1800000,33000000,112,3.077,7.162,136,th,"Comedy, Romance, Horror",3,False,False,Released
184314,Young & Beautiful,2013-08-21,2013,4650000,9757417,95,7.0477,6.503,1313,fr,Drama,1,False,False,Released
184315,Hercules,2014-07-23,2014,100000000,244819862,98,9.7355,5.799,4318,en,"Action, Adventure",2,False,False,Released
184341,Hands of Stone,2016-08-26,2016,20000000,5000000,111,2.9087,6.599,448,en,Drama,1,False,False,Released
184345,A Haunted House 2,2014-04-17,2014,4000000,25343661,87,8.6326,6.175,1574,en,"Comedy, Horror",2,True,False,Released
184346,Deliver Us from Evil,2014-07-01,2014,30000000,87937815,118,4.8452,6.25,2214,en,"Thriller, Crime, Horror",3,False,False,Released
184614,Kuiba,2011-07-08,2011,8263717,52587293,90,0.9699,7.7,22,zh,"Animation, Adventure, Fantasy",3,True,False,Released
184679,The sun inside,2012-06-20,2012,1000000,31323,105,0.1311,7.1,13,it,"Adventure, Drama",2,False,False,Released
185008,Yeh Jawaani Hai Deewani,2013-05-31,2013,7700000,46000000,160,2.0279,7.269,295,hi,"Romance, Comedy",2,False,False,Released
185341,[REC]⁴ Apocalypse,2014-10-31,2014,3000000,4915757,95,2.795,5.617,1260,es,"Thriller, Horror",2,True,False,Released
185738,Stockholm,2013-04-25,2013,60000,50000,89,0.5828,6.2,118,es,"Drama, Romance",2,False,False,Released
186161,The Gilded Cage,2013-04-19,2013,7000000,11311521,90,1.1843,6.734,354,fr,Comedy,1,False,False,Released
186747,Ek Thi Daayan,2013-04-18,2013,3500000,6500000,135,0.886,5.043,35,hi,"Horror, Romance, Thriller",3,False,False,Released
186992,Stranger by the Lake,2013-06-12,2013,1400000,1200000,100,1.9769,6.283,468,fr,"Drama, Thriller",2,False,False,Released
187017,22 Jump Street,2014-06-05,2014,50000000,331333876,112,7.1491,6.8,8475,en,"Crime, Comedy, Action",3,True,False,Released
187022,A Touch of Sin,2013-10-04,2013,4000000,154120,131,3.688,7.2,380,zh,"Crime, Drama",2,False,False,Released
187596,Walk of Shame,2014-05-02,2014,6000000,8100000,95,3.4615,6.0,1513,en,Comedy,1,False,False,Released
188161,A Million Ways to Die in the West,2014-05-22,2014,40000000,86400000,116,6.9319,6.051,4377,en,"Comedy, Western",2,False,False,Released
188166,Blue Ruin,2014-04-25,2014,420000,993313,90,2.8421,6.788,1617,en,"Crime, Thriller",2,False,False,Released
188183,Finding Mr. Right,2013-03-21,2013,4881000,81350000,123,1.7006,6.4,118,zh,"Comedy, Romance",2,True,False,Released
188207,The Legend of Hercules,2014-01-10,2014,70000000,61279452,99,2.3521,4.805,1399,en,"Action, Adventure",2,False,False,Released
188222,Entourage,2015-06-03,2015,30000000,49263404,104,5.6884,6.239,1104,en,"Comedy, Drama",2,False,False,Released
188540,Arrambam,2013-10-31,2013,9200000,21000000,157,0.7788,6.244,45,ta,"Action, Thriller, Drama",3,False,False,Released
188640,Shootout at Wadala,2013-05-03,2013,6900000,11000000,150,0.0522,5.39,41,hi,"Action, Crime, Drama, History",4,True,False,Released
188761,The German Doctor,2013-05-19,2013,2000000,3635718,90,0.7538,6.467,167,es,"Drama, Thriller, History",3,False,False,Released
188765,My Sweet Pepper Land,2014-03-20,2014,2600000,324440,86,0.3455,7.0,98,ku,Drama,1,False,False,Released
188927,Star Trek Beyond,2016-07-07,2016,185000000,343471816,122,7.5093,6.783,7050,en,"Action, Adventure, Science Fiction",3,True,False,Released
189227,Soodhu Kavvum,2013-05-01,2013,310000,12000000,138,0.5103,7.1,68,ta,"Comedy, Thriller, Crime",3,True,False,Released
190754,On the Job,2013-08-28,2013,1052753,466088,119,0.4772,6.6,88,tl,"Action, Crime, Thriller",3,True,False,Released
190847,The Last Days on Mars,2013-08-11,2013,10600000,24084,98,2.0002,5.511,906,en,"Science Fiction, Thriller, Horror",3,False,False,Released
190859,American Sniper,2014-12-25,2014,58800000,542300000,133,8.7332,7.412,13582,en,"War, Action",2,False,False,Released
190940,Bombay Talkies,2013-05-03,2013,11000000,2700000,127,1.0536,6.35,60,hi,"Drama, Romance",2,False,False,Released
190955,Blood Ties,2013-08-22,2013,25500000,2415472,128,3.2989,6.1,506,en,"Thriller, Crime, Drama",3,False,False,Released
191121,Raanjhanaa,2013-06-21,2013,6400000,1171761,140,1.3192,6.602,162,hi,"Drama, Romance",2,True,False,Released
191562,Go Goa Gone,2013-05-10,2013,2700000,5400000,111,1.1927,5.823,124,hi,"Comedy, Horror",2,True,False,Released
191714,The Lunchbox,2013-09-20,2013,3400000,17240000,104,1.3543,7.361,798,hi,"Drama, Romance",2,False,False,Released
191726,Ugly,2013-05-17,2013,700000,2200000,128,0.86,6.988,129,hi,"Thriller, Drama, Mystery, Crime",4,False,False,Released
192097,Ghanchakkar,2013-06-28,2013,4100000,5300000,137,0.5087,5.0,33,hi,"Comedy, Crime, Thriller",3,False,False,Released
192102,3 Days to Kill,2014-02-14,2014,28000000,53260230,113,4.2869,6.105,2305,en,"Action, Drama, Thriller",3,False,False,Released
192134,Dom Hemingway,2013-11-14,2013,7000000,1300000,93,1.9268,5.836,543,en,"Comedy, Crime, Drama",3,False,False,Released
192136,Mandela: Long Walk to Freedom,2013-11-28,2013,35000000,27985788,141,2.0901,6.883,568,en,"Drama, History",2,False,False,Released
192141,No Escape,2015-08-26,2015,5000000,54400000,103,4.9462,6.944,2706,en,"Thriller, Action",2,False,False,Released
192145,Third Person,2014-06-20,2014,28000000,1749201,137,3.6604,5.879,642,en,"Drama, Romance",2,False,False,Released
192558,Aashiqui 2,2013-04-26,2013,1300000,16000000,132,3.842,6.816,185,hi,"Drama, Romance",2,True,False,Released
192577,Space Pirate Captain Harlock,2013-09-07,2013,30000000,18010317,115,3.0341,6.612,1083,ja,"Animation, Science Fiction",2,True,False,Released
192591,El Santos vs la Tetona Mendoza,2012-11-30,2012,2300000,946300,96,0.3545,6.6,49,es,"Comedy, Animation",2,False,False,Released
193173,Ah Boys To Men 2,2013-01-31,2013,2120000,5600000,113,0.5687,6.9,11,en,"Comedy, Drama, War",3,True,False,Released
193418,Regret!,2013-06-18,2013,1200000,3995340,95,0.8133,7.3,119,nl,Drama,1,False,False,Released
193610,The Other Woman,2014-04-16,2014,40000000,196800000,109,5.3376,6.42,3709,en,"Comedy, Romance",2,False,False,Released
193612,The Quiet Ones,2014-04-25,2014,200000,17834867,98,1.3069,5.099,682,en,Horror,1,False,False,Released
193613,Metallica: Through the Never,2013-09-25,2013,18000000,7972967,93,1.9345,6.8,308,en,Music,1,False,False,Released
193756,Lone Survivor,2013-12-24,2013,40000000,149295601,121,7.9052,7.429,4707,en,"War, Action, Drama",3,False,False,Released
193893,Let's Be Cops,2014-08-13,2014,17000000,136600000,104,5.6306,6.461,2952,en,Comedy,1,False,False,Released
194361,Aagathan,2010-02-11,2010,822000,1200000,120,0.4282,5.2,11,ml,"Mystery, Romance",2,False,False,Released
194662,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,2014,18000000,103215094,120,8.7081,7.443,13520,en,"Drama, Comedy",2,False,False,Released
195589,Neighbors,2014-05-08,2014,18000000,270665134,97,6.9672,6.181,7248,en,Comedy,1,True,False,Released
195590,Collide,2016-06-10,2016,21500000,6817535,98,2.3515,5.571,634,en,"Thriller, Action",2,False,False,Released
196024,The Keeper of Lost Causes,2013-10-03,2013,5650000,13700000,93,1.9788,7.038,823,da,"Thriller, Mystery, Crime",3,True,False,Released
196867,Annie,2014-12-18,2014,65000000,136853506,118,8.9621,6.238,1347,en,"Comedy, Drama, Family",3,False,False,Released
197583,50 to 1,2014-03-21,2014,10000000,1064454,110,1.9188,6.663,83,en,"Comedy, Drama",2,False,False,Released
197796,Beauty and the Beast,2014-02-12,2014,33000000,47430624,112,5.2697,6.225,2156,fr,"Fantasy, Romance",2,False,False,Released
197936,Bright Days Ahead,2013-06-19,2013,3300000,4949039,94,0.5737,6.0,78,fr,"Drama, Romance",2,False,False,Released
197950,The Connection,2014-12-03,2014,26000000,12062441,135,3.6192,7.128,937,fr,"Thriller, Crime, Action",3,False,False,Released
198184,Chappie,2015-03-04,2015,49000000,104399548,120,12.5639,6.787,8425,en,"Crime, Action, Science Fiction",3,False,False,Released
198185,Million Dollar Arm,2014-05-09,2014,25000000,38307627,124,2.5968,6.712,663,en,Drama,1,False,False,Released
198277,Begin Again,2014-06-27,2014,8000000,63500000,104,4.7087,7.235,3983,en,"Comedy, Music, Romance, Drama",4,False,False,Released
198663,The Maze Runner,2014-09-10,2014,34000000,348319861,113,18.2989,7.188,18016,en,"Action, Mystery, Science Fiction, Thriller",4,True,False,Released
199139,Fukrey,2013-06-14,2013,2200000,5200000,137,0.5813,6.459,73,hi,"Comedy, Drama, Romance",3,True,False,Released
199373,The Frozen Ground,2013-07-11,2013,27220000,5496951,105,3.2583,6.277,1578,en,"Thriller, Crime",2,False,False,Released
199420,Pawn Shop Chronicles,2013-07-12,2013,5000000,1080000,107,2.0198,5.805,259,en,"Action, Comedy",2,False,False,Released
199534,Wolf Creek 2,2013-08-30,2013,8000000,9630444,106,5.2476,6.399,716,en,"Horror, Thriller",2,True,False,Released
199575,These Final Hours,2014-07-31,2014,2500000,360000,87,2.0205,6.462,610,en,"Science Fiction, Drama, Thriller",3,False,False,Released
199933,Atlas Shrugged: Part III,2014-09-12,2014,5000000,846704,99,1.0504,4.5,88,en,"Drama, Science Fiction, Mystery",3,True,False,Released
200505,Draft Day,2014-04-11,2014,25000000,28831145,110,4.3558,6.706,995,en,Drama,1,False,False,Released
201085,Crimson Peak,2015-10-13,2015,55000000,74700000,119,5.4257,6.66,5217,en,"Horror, Mystery, Romance, Drama",4,False,False,Released
201088,Blackhat,2015-01-13,2015,70000000,17752940,133,8.2272,5.515,2176,en,"Crime, Thriller, Action",3,False,False,Released
201386,F.C. De Kampioenen: Kampioen zijn blijft plezant,2013-12-17,2013,3849796,7471304,115,0.269,6.2,30,nl,Comedy,1,True,False,Released
201749,Mr. Morgan's Last Love,2013-08-22,2013,8200000,2967122,111,2.4342,6.604,321,en,"Drama, Comedy",2,False,False,Released
201893,Treasures of Lake Kaban,2013-05-01,2013,6000000,1431461,110,0.6495,4.8,17,ru,"Comedy, Adventure, Romance",3,False,False,Released
202575,The House of Magic,2013-12-24,2013,34000000,64197205,85,3.188,6.3,371,en,"Family, Fantasy, Animation, Adventure",4,False,False,Released
203217,My Mom Is a Character,2013-06-21,2013,2000000,20552094,85,0.5313,7.74,682,pt,Comedy,1,True,False,Released
203739,Vampire Academy,2014-02-07,2014,30000000,15391979,104,3.7892,6.316,1810,en,"Comedy, Action, Fantasy",3,False,False,Released
203793,Stalingrad,2013-10-09,2013,30000000,68129518,131,0.123,6.373,386,ru,"War, Action, Drama",3,False,False,Released
203801,The Man from U.N.C.L.E.,2015-08-13,2015,75000000,110045109,116,6.801,7.077,6819,en,"Comedy, Action, Adventure",3,False,False,Released
203833,The Book Thief,2013-11-08,2013,19000000,76586316,131,3.9038,7.488,4506,en,Drama,1,False,False,Released
203834,Jessabelle,2014-11-07,2014,1000000,23456897,90,2.2684,5.428,850,en,"Thriller, Horror",2,False,False,Released
204082,Homefront,2013-11-12,2013,22000000,51695362,100,8.2848,6.935,3800,en,"Action, Thriller",2,False,False,Released
204275,Balupu,2013-06-29,2013,4000000,8500000,149,0.8036,5.889,18,te,"Action, Comedy",2,False,False,Released
204435,Krrish 3,2013-11-01,2013,20000000,84000000,152,2.0687,5.674,198,hi,"Action, Science Fiction",2,True,False,Released
204436,Jack and the Cuckoo-Clock Heart,2014-01-29,2014,33746302,3484370,94,1.978,7.212,754,fr,"Animation, Romance, Adventure, Drama, Fantasy",5,False,False,Released
204668,Belle and Sebastian,2013-12-18,2013,11300000,35825575,104,1.2899,6.903,677,fr,Adventure,1,True,False,Released
204810,Hunting Elephants,2013-07-03,2013,2300000,4500000,107,1.1441,5.879,33,he,"Comedy, Crime",2,False,False,Released
204922,Before I Go to Sleep,2014-09-03,2014,22000000,17669776,92,5.2459,6.489,2129,en,"Thriller, Mystery",2,False,False,Released
205017,Lootera,2013-04-04,2013,4100000,5100000,136,0.9235,6.9,90,hi,"Drama, Romance",2,False,False,Released
205022,Chennai Express,2013-08-08,2013,18000000,62000000,141,3.0189,6.503,376,hi,"Romance, Comedy, Action",3,False,False,Released
205220,Philomena,2013-11-01,2013,12000000,100100000,98,2.862,7.343,1709,en,Drama,1,False,False,Released
205584,Gods of Egypt,2016-02-25,2016,140000000,150680864,127,8.2936,5.692,4330,en,"Action, Adventure, Fantasy",3,False,False,Released
205587,The Judge,2014-10-08,2014,40000000,84419388,141,12.2868,7.33,4403,en,Drama,1,False,False,Released
205588,Our Kind of Traitor,2016-05-05,2016,4000000,9930095,108,1.864,6.059,613,en,Thriller,1,False,False,Released
205596,The Imitation Game,2014-11-14,2014,14000000,233555708,113,20.4958,7.985,17984,en,"History, Drama, Thriller, War",4,False,False,Released
205601,Belle,2013-05-01,2013,10900000,16500000,105,2.881,7.079,721,en,Drama,1,False,False,Released
205775,In the Heart of the Sea,2015-12-03,2015,100000000,93900000,122,5.8402,6.758,4330,en,"Thriller, Drama, Adventure, Action, History",5,False,False,Released
206296,The Last Five Years,2014-11-03,2014,3500000,292092,94,1.8771,5.9,349,en,"Comedy, Drama, Music, Romance",4,False,False,Released
206324,Bhaag Milkha Bhaag,2013-07-12,2013,4600000,25000000,186,1.7726,7.498,277,hi,"History, Drama",2,False,False,Released
206487,Predestination,2014-08-28,2014,5500000,4942449,98,8.5621,7.415,7029,en,"Science Fiction, Thriller",2,False,False,Released
206647,Spectre,2015-10-26,2015,245000000,880707597,148,11.4062,6.569,11185,en,"Action, Adventure, Thriller",3,True,False,Released
206851,D-Day,2013-07-19,2013,3900000,5600000,153,0.8421,6.59,67,hi,"Action, Thriller",2,False,False,Released
207686,The House at the End of Time,2013-06-21,2013,300000,4588899,101,1.1425,6.795,337,es,"Horror, Drama, Fantasy",3,False,False,Released
207703,Kingsman: The Secret Service,2015-01-24,2015,81000000,414351546,129,11.4103,7.619,17737,en,"Crime, Comedy, Action, Adventure",4,True,False,Released
207932,Inferno,2016-10-13,2016,75000000,220021259,122,7.8193,6.088,6606,en,"Mystery, Thriller, Action",3,True,False,Released
208036,Ramaiya Vastavaiya,2013-07-19,2013,4600000,7300000,148,1.9019,6.19,42,hi,"Romance, Action, Comedy",3,False,False,Released
208134,Jackass Presents: Bad Grandpa,2013-10-22,2013,15000000,151831537,92,3.4605,6.1,1664,en,Comedy,1,True,False,Released
208763,Forbidden Empire,2014-01-30,2014,26000000,34592118,128,3.1378,5.907,333,ru,"Thriller, Adventure, Mystery, Fantasy, Horror, Science Fiction",6,True,False,Released
209112,Batman v Superman: Dawn of Justice,2016-03-23,2016,250000000,874362803,152,15.0514,5.993,18896,en,"Action, Adventure, Fantasy",3,True,False,Released
209185,The Grand Seduction,2014-05-30,2014,12700000,3430018,112,1.7175,6.678,357,en,Comedy,1,False,False,Released
209189,Life of Crime,2013-09-14,2013,12000000,265452,94,2.2354,5.742,426,en,"Comedy, Crime",2,False,False,Released
209262,Parkland,2013-10-02,2013,10000000,1412181,94,4.1966,6.247,388,en,"History, Drama",2,False,False,Released
209274,Ida,2013-10-25,2013,1000000,15298355,82,3.4801,7.221,1059,pl,Drama,1,False,False,Released
209355,The French Minister,2013-11-06,2013,5112027,5586646,113,1.4139,6.028,302,fr,Comedy,1,False,False,Released
209403,Bad Words,2013-09-06,2013,9500000,7800000,89,2.129,6.395,899,en,Comedy,1,False,False,Released
209451,Jersey Boys,2014-06-18,2014,40000000,67347013,134,3.4232,6.7,737,en,"Music, Drama",2,False,False,Released
209901,Nothing Left to Fear,2013-09-26,2013,3000000,1675381,100,0.8621,5.23,176,en,Horror,1,False,False,Released
210479,Locke,2014-04-10,2014,2000000,4635300,85,2.6576,6.894,2905,en,"Drama, Thriller",2,False,False,Released
210577,Gone Girl,2014-10-01,2014,61000000,370890259,149,20.0286,7.889,19845,en,"Mystery, Thriller, Drama",3,False,False,Released
210860,Mortdecai,2015-01-21,2015,60000000,47318560,107,5.5616,5.519,2751,en,"Comedy, Adventure",2,False,False,Released
210947,Afflicted,2014-04-04,2014,318000,121179,85,1.949,6.417,617,en,"Horror, Thriller",2,False,False,Released
211067,The Sacrament,2014-05-01,2014,4000000,9221,99,1.69,5.975,491,en,"Horror, Thriller",2,False,False,Released
211166,"Rio, I Love You",2014-09-12,2014,8500000,601737,110,1.4613,4.796,49,pt,"Romance, Drama",2,False,False,Released
211233,The Hijack That Went South,2013-01-18,2013,1800000,532269,93,0.4313,5.6,23,fi,"Thriller, Crime",2,False,False,Released
211672,Minions,2015-06-17,2015,74000000,1159457503,91,6.8545,6.419,11057,en,"Family, Animation, Adventure, Comedy",4,True,False,Released
211954,Instructions Not Included,2013-07-20,2013,5500000,99067206,122,2.3728,7.734,952,es,"Comedy, Drama",2,False,False,Released
212716,What If,2013-09-07,2013,11000000,8500000,98,4.2457,6.738,2062,en,"Drama, Comedy, Romance",3,False,False,Released
212769,Make Your Move,2013-08-07,2013,15000000,1583687,110,1.038,5.782,87,en,Music,1,False,False,Released
212778,Chef,2014-05-08,2014,11000000,50440695,114,5.315,7.116,3621,en,Comedy,1,False,False,Released
213681,Masterminds,2016-09-29,2016,25000000,29200000,95,3.0687,5.756,1845,en,"Action, Comedy, Crime",3,False,False,Released
214086,The Face of Love,2013-10-25,2013,4000000,350006,92,2.1967,6.1,146,en,"Drama, Romance",2,False,False,Released
214209,Hide and Seek,2013-08-14,2013,1900000,35461505,107,2.025,6.5,104,ko,"Thriller, Mystery",2,False,False,Released
214674,Zone Pro Site: The Moveable Feast,2013-08-16,2013,2500803,11074988,145,1.0279,6.2,22,zh,"Comedy, Drama",2,False,False,Released
214756,Ted 2,2015-06-25,2015,68000000,215863606,115,32.2757,6.316,7937,en,"Comedy, Fantasy",2,True,False,Released
